ticket_id,merchant_id,category,sub_category,priority,created_at,is_legacy,assigned_agent_id,category_mismatch,first_response_at,closed_at,ttfr_hours,resolution_hours,response_breached,resolution_breached,is_reopened,is_reopen_child,is_incident_ticket,csat_score
848177,134,API Integrations,Authentication Error,P2,2026-04-05 01:21:27.000000000,True,201,False,2026-04-05 02:54:55.466477060,2026-04-06 04:22:48.536564455,1.5579073547388889,27.022649045681945,1.0,1.0,True,False,False,
848178,173,Account Access,Password Reset,P1,2025-10-10 12:58:16.000000000,True,215,True,2025-10-10 14:04:15.610333436,2025-10-10 19:11:14.059654242,1.0998917592877775,6.216127681733888,1.0,1.0,False,False,False,
848179,167,Fulfilment & Logistics,Tracking Updates,P4,2025-09-23 08:01:21.000000000,True,214,True,2025-09-23 15:56:50.507222038,2025-09-24 19:16:44.111476812,7.9248631172327775,35.25641985467,0.0,0.0,False,False,False,
848180,115,Notifications,Webhook Retries,P4,2026-03-11 23:54:54.000000000,True,220,False,2026-03-12 06:44:00.999885879,2026-03-13 13:51:51.744616963,6.818611079410833,37.94937350471194,0.0,0.0,True,False,False,
848181,147,Account Access,SSO Failure,P4,2025-09-04 22:35:04.000000000,True,213,False,2025-09-05 03:40:06.469736258,2025-09-06 00:42:53.636135614,5.084019371182778,26.130454482115,0.0,0.0,False,False,False,
848182,112,Fulfilment & Logistics,Inventory Mismatch,P4,2025-09-04 11:04:50.000000000,True,209,False,2025-09-04 20:18:57.992143131,2025-09-05 23:59:38.818460870,9.235553373091944,36.913560683575,0.0,0.0,False,False,False,
848183,189,API Integrations,Authentication Error,P3,2025-10-27 16:02:07.000000000,True,201,False,2025-10-27 19:14:02.201679113,2025-10-29 03:02:43.961756246,3.1986671330869445,35.01026715451278,0.0,1.0,True,False,False,
848184,189,Fulfilment & Logistics,Carrier Sync Failure,P4,2026-05-16 10:31:47.000000000,True,218,True,2026-05-16 21:57:49.393609208,2026-05-20 10:03:16.393290311,11.43399822478,95.52483146953082,0.0,1.0,False,False,False,
848185,162,API Integrations,Webhook Failures,P4,2025-03-15 23:27:15.000000000,True,201,False,2025-03-16 06:53:34.173336817,2025-03-19 16:55:51.399128865,7.438659260226944,89.47677753579583,0.0,1.0,True,False,False,
848186,115,Notifications,Email Delivery Failure,P2,2026-05-27 22:19:39.000000000,True,220,False,2026-05-27 23:07:36.992597916,2026-05-28 06:22:24.993860365,0.7994423883099999,8.046109405656944,0.0,1.0,True,False,False,0.48
848187,121,Fulfilment & Logistics,Carrier Sync Failure,P2,2025-12-27 19:27:19.000000000,True,209,False,2025-12-27 21:39:20.433608556,2025-12-28 14:03:11.385787056,2.2003982245988887,18.59788494084889,1.0,1.0,False,False,False,
848188,208,Payments & Checkout,3DS Authentication,P3,2025-01-12 07:46:54.000000000,True,217,False,2025-01-12 10:54:53.225218251,2025-01-14 06:33:49.251774742,3.133118116180833,46.78201438187278,0.0,1.0,False,False,False,
848189,199,API Integrations,Authentication Error,P4,2026-02-27 14:14:50.000000000,True,205,False,2026-02-27 20:29:13.583042186,2026-03-02 05:40:33.047824203,6.239884178385,63.42862439561195,0.0,1.0,False,False,False,0.58
848190,172,Account Access,SSO Failure,P3,2025-09-15 11:08:34.000000000,True,215,True,2025-09-15 15:23:37.563210001,2025-09-16 15:42:55.963204418,4.250989780555834,28.57276755678278,1.0,1.0,False,False,False,
848191,209,Account Access,2FA Reset,P4,2025-09-06 21:58:16.000000000,True,214,True,2025-09-07 06:23:54.343005248,2025-09-08 10:01:12.462979192,8.427317501457777,36.04901749422,0.0,0.0,False,False,False,
848192,193,Notifications,Webhook Retries,P3,2025-12-13 15:46:44.000000000,True,207,True,2025-12-13 18:56:19.159707458,2025-12-14 10:07:15.939092434,3.1597665854050003,18.342205303453888,0.0,0.0,True,False,False,
848193,165,Notifications,Email Delivery Failure,P4,2025-04-23 20:26:40.000000000,True,220,False,2025-04-24 04:03:01.432207189,2025-04-25 07:43:54.232304867,7.605953390885832,35.28728675135194,0.0,0.0,False,False,False,
848194,208,API Integrations,Authentication Error,P3,2025-02-22 19:00:42.000000000,True,205,False,2025-02-22 20:45:55.768708014,2025-02-23 22:10:19.936293289,1.753824641115,27.160537859246947,0.0,1.0,True,False,False,
848195,172,API Integrations,Authentication Error,P2,2025-10-01 03:05:29.000000000,True,211,False,2025-10-01 03:40:40.403079180,2025-10-01 10:55:24.017577246,0.5865008553277778,7.831949327012778,0.0,0.0,False,False,False,
848196,203,Notifications,Email Delivery Failure,P4,2026-04-27 17:45:43.000000000,True,201,True,2026-04-28 05:23:34.817797422,2026-04-29 10:33:32.402127796,11.631060499283889,40.79705614661,0.0,0.0,False,False,False,
848197,131,Fulfilment & Logistics,Label Generation,P2,2025-07-04 03:25:20.000000000,True,201,True,2025-07-04 06:11:22.483890122,2025-07-05 02:40:18.167418272,2.767356636145,23.24949094952,1.0,1.0,False,False,False,
848198,122,API Integrations,Webhook Failures,P3,2025-08-28 19:23:33.000000000,True,214,False,2025-08-28 21:24:53.653440866,2025-08-30 06:18:15.414243858,2.022403733573889,34.911781734405004,0.0,1.0,False,False,False,
848199,154,Notifications,Webhook Retries,P3,2025-03-05 18:16:08.000000000,True,210,True,2025-03-05 21:50:15.943732907,2025-03-07 02:44:24.045571006,3.5688732591408336,32.47112376972389,0.0,1.0,False,False,False,0.67
848200,199,Fulfilment & Logistics,Label Generation,P3,2026-03-05 12:40:04.000000000,True,206,False,2026-03-05 15:30:41.635109976,2026-03-06 06:08:38.921825269,2.8437875305488887,17.476367173685833,0.0,0.0,False,False,False,
848201,117,Notifications,Template Syntax Error,P3,2026-03-17 09:58:05.000000000,True,218,False,2026-03-17 13:05:41.552720935,2026-03-17 22:54:51.320405525,3.126820200259722,12.946200112645831,0.0,0.0,True,False,False,
848202,138,Payments & Checkout,3DS Authentication,P2,2025-11-24 06:22:07.000000000,True,213,True,2025-11-24 07:23:38.041439251,2025-11-24 18:31:04.383539231,1.0252892886808334,12.149273205341943,1.0,1.0,False,False,False,
848203,210,Payments & Checkout,Refund Processing,P3,2025-06-09 11:38:09.000000000,True,211,True,2025-06-09 13:30:00.331780926,2025-06-10 14:23:39.088690531,1.864258828035,26.758357969591945,0.0,1.0,False,False,False,
848204,113,Notifications,Webhook Retries,P4,2026-04-24 18:27:37.000000000,True,220,False,2026-04-25 02:54:18.399171023,2026-04-25 18:52:13.691011536,8.444833103061944,24.410191947648887,0.0,0.0,False,False,False,
848205,160,Payments & Checkout,Payout Delays,P3,2026-06-16 21:35:29.000000000,True,207,False,2026-06-16 23:53:43.075532813,2026-06-18 07:57:15.138937785,2.303909870225833,34.36281637160695,0.0,1.0,True,False,False,
848206,134,Notifications,SMS Gateway Drag,P2,2025-01-18 00:20:39.000000000,True,205,True,2025-01-18 02:30:07.860431882,2025-01-18 12:35:00.817054158,2.1580167866338886,12.239393626155,1.0,1.0,False,False,False,
848207,106,Fulfilment & Logistics,Inventory Mismatch,P3,2025-03-17 11:18:42.000000000,True,208,False,2025-03-17 14:38:27.106792539,2025-03-18 08:19:30.086884569,3.329196331260833,21.013357467935837,0.0,0.0,True,False,False,0.69
848208,117,Account Access,SSO Failure,P3,2025-07-19 02:01:38.000000000,True,203,False,2025-07-19 04:39:10.870917293,2025-07-19 16:16:30.835185629,2.625797477025833,14.248009773785832,0.0,0.0,True,False,False,
848209,144,Payments & Checkout,3DS Authentication,P4,2025-09-19 02:40:05.000000000,True,217,False,2025-09-19 12:17:49.612183539,2025-09-22 04:54:04.334999564,9.629058939871944,74.23314861099,0.0,1.0,False,False,False,
848210,135,Account Access,User Permissions,P4,2025-10-03 18:50:18.000000000,True,203,False,2025-10-03 23:03:12.177891033,2025-10-05 11:20:43.535735967,4.215049414175833,40.50709325999083,0.0,0.0,False,False,False,
848211,135,Payments & Checkout,Payout Delays,P3,2025-07-09 07:42:26.000000000,True,207,False,2025-07-09 09:56:27.207691566,2025-07-10 14:03:21.774241264,2.233668803212778,30.34882617812889,0.0,1.0,False,False,False,
848212,161,Fulfilment & Logistics,Tracking Updates,P1,2025-12-23 12:44:06.000000000,True,216,False,2025-12-23 13:00:18.492638932,2025-12-23 15:20:19.238641936,0.2701368441477778,2.6036774005377774,1.0,1.0,False,False,False,
848213,165,Notifications,Email Delivery Failure,P4,2026-04-01 04:12:32.000000000,True,218,False,2026-04-01 09:44:56.913968410,2026-04-02 15:04:06.867837188,5.540253880113889,34.85968551033,0.0,0.0,False,False,False,
848214,158,Account Access,SSO Failure,P4,2025-01-22 10:21:56.000000000,True,201,True,2025-01-22 20:52:34.287771941,2025-01-25 04:07:25.363313157,10.510635492205834,65.75815647587694,0.0,1.0,False,False,False,
848215,168,Notifications,Template Syntax Error,P2,2025-12-03 19:26:52.000000000,True,220,False,2025-12-03 20:33:36.251690824,2025-12-04 01:28:22.199715313,1.11229213634,6.025055476475833,1.0,0.0,False,False,False,0.83
848216,104,Account Access,SSO Failure,P4,2026-06-16 04:06:20.000000000,True,213,False,2026-06-16 08:06:52.081445183,2026-06-17 00:02:09.335179473,4.008911512550833,19.930370883186946,0.0,0.0,False,False,False,
848217,166,Notifications,SMS Gateway Drag,P2,2025-08-05 06:08:43.000000000,True,218,False,2025-08-05 07:48:51.666067633,2025-08-05 15:52:37.228197395,1.6690739076758334,9.731730054831944,1.0,1.0,False,False,False,
848218,203,Account Access,Password Reset,P3,2025-09-07 04:53:27.000000000,True,217,True,2025-09-07 11:10:50.105963544,2025-09-08 10:47:02.782359003,6.28975165654,29.893272877500834,1.0,1.0,False,False,False,
848219,203,Notifications,SMS Gateway Drag,P4,2026-05-22 13:56:01.000000000,True,217,True,2026-05-23 04:26:54.199049802,2026-05-25 09:48:44.846122183,14.51477751383389,67.87884614505083,1.0,1.0,False,False,False,
848220,202,Fulfilment & Logistics,Label Generation,P3,2025-05-01 04:47:04.000000000,True,201,True,2025-05-01 09:00:04.531557515,2025-05-02 06:12:44.768478940,4.2168143215319445,25.42799124415,1.0,1.0,True,False,False,
848221,139,Fulfilment & Logistics,Carrier Sync Failure,P3,2025-11-25 05:42:51.000000000,True,206,False,2025-11-25 08:22:34.520186329,2025-11-26 02:56:49.609674120,2.662088940646945,21.2329471317,0.0,0.0,False,False,False,
848222,123,API Integrations,Rate Limiting,P4,2025-10-17 21:05:47.000000000,True,201,False,2025-10-18 03:51:10.523418022,2025-10-20 20:18:28.707679554,6.756534282783889,71.21158546654279,0.0,1.0,True,False,False,
848223,210,Notifications,SMS Gateway Drag,P3,2025-02-16 12:43:36.000000000,True,220,False,2025-02-16 15:21:41.787205810,2025-02-17 12:16:48.941625765,2.634940890502778,23.553594896045837,0.0,0.0,False,False,False,
848224,132,API Integrations,Endpoint Timeout,P4,2025-01-25 17:27:32.000000000,True,219,True,2025-01-25 23:52:38.979603274,2025-01-29 13:18:30.504524345,6.418605445353889,91.84958459009584,0.0,1.0,True,False,False,
848225,196,Fulfilment & Logistics,Carrier Sync Failure,P2,2025-01-31 15:38:32.000000000,True,216,False,2025-01-31 16:31:43.700783769,2025-02-01 00:28:19.243177709,0.8865835510469444,8.829789771585833,0.0,1.0,False,False,False,
848226,163,Payments & Checkout,Card Declines,P4,2026-04-12 01:08:06.000000000,True,209,True,2026-04-12 11:45:27.974905516,2026-04-18 15:29:03.056280745,10.622770807087775,158.34918230020693,0.0,1.0,False,False,False,
848227,196,Account Access,Password Reset,P1,2026-04-24 10:57:19.000000000,True,213,False,2026-04-24 11:17:57.719381819,2026-04-24 12:34:26.970235931,0.3440887171719444,1.6188806210919446,1.0,0.0,False,False,False,
848228,183,API Integrations,Authentication Error,P3,2026-04-25 06:07:35.000000000,True,201,False,2026-04-25 09:18:32.264585988,2026-04-27 15:51:21.513494300,3.1825734961077776,57.72958708175,0.0,1.0,False,False,False,
848229,135,Notifications,Template Syntax Error,P3,2026-03-03 06:33:40.000000000,True,212,True,2026-03-03 08:53:45.736095750,2026-03-03 16:02:51.004636051,2.334926693263889,9.486390176680834,0.0,0.0,False,False,False,
848230,111,Payments & Checkout,Refund Processing,P3,2026-05-12 12:49:57.000000000,True,207,False,2026-05-12 15:11:42.217210222,2026-05-13 15:35:11.360954122,2.3625603361727774,26.75398915392278,0.0,1.0,False,False,False,0.69
848231,176,Notifications,Webhook Retries,P4,2026-05-03 02:34:34.000000000,True,218,False,2026-05-03 08:38:55.211624934,2026-05-04 15:01:18.298008462,6.072558784703888,36.44563833568389,0.0,0.0,False,False,False,
848232,173,Payments & Checkout,3DS Authentication,P2,2025-02-22 04:34:47.000000000,True,218,True,2025-02-22 07:23:32.902978978,2025-02-24 03:06:34.388042130,2.812750827493889,46.52983001170278,1.0,1.0,False,False,False,
848233,187,Fulfilment & Logistics,Inventory Mismatch,P4,2026-05-31 01:47:25.000000000,True,208,False,2026-05-31 10:25:06.993494392,2026-06-01 23:16:07.474157273,8.62833152622,45.47846504368695,0.0,0.0,False,False,False,
848234,212,Payments & Checkout,Refund Processing,P2,2025-05-27 03:39:34.000000000,True,217,False,2025-05-27 04:34:50.648509104,2025-05-27 23:09:27.277198892,0.9212912525288888,19.49813255524778,0.0,1.0,False,False,False,
848235,210,Payments & Checkout,3DS Authentication,P4,2025-10-27 09:27:19.000000000,True,217,False,2025-10-27 16:02:08.515845289,2025-10-31 10:03:38.048415252,6.580421068135833,96.60529122645887,0.0,1.0,False,False,False,
848236,125,Fulfilment & Logistics,Carrier Sync Failure,P2,2025-02-19 02:15:03.000000000,True,216,False,2025-02-19 03:21:11.974596862,2025-02-19 14:15:02.646492380,1.1024929435727775,11.99990180343889,1.0,1.0,False,False,False,
848237,111,Account Access,SSO Failure,P3,2025-02-01 18:49:45.000000000,True,216,True,2025-02-01 22:02:43.306137062,2025-02-02 15:46:31.339290135,3.216196149183889,20.946205358370836,0.0,0.0,False,False,False,
848238,181,Notifications,Email Delivery Failure,P4,2026-01-21 03:05:41.000000000,True,218,False,2026-01-21 09:36:41.972874628,2026-01-22 05:36:34.095738014,6.516936909618889,26.514748816115,0.0,0.0,False,False,False,
848239,154,Fulfilment & Logistics,Tracking Updates,P1,2025-09-09 14:33:52.000000000,True,206,False,2025-09-09 15:04:05.515083740,2025-09-09 18:53:22.177464671,0.5037541899277778,4.325049295741945,1.0,1.0,False,False,False,
848240,118,Account Access,User Permissions,P3,2026-04-28 12:54:09.000000000,True,202,False,2026-04-28 16:32:42.364584463,2026-04-29 21:54:24.943252676,3.642601273461944,33.00442868129889,0.0,1.0,False,False,False,0.57
848241,106,Account Access,2FA Reset,P3,2026-04-07 02:53:02.000000000,True,213,False,2026-04-07 04:40:52.558482561,2026-04-07 17:32:43.616634672,1.7973773562669446,14.661560176297778,0.0,0.0,False,False,False,
848242,142,Payments & Checkout,Refund Processing,P3,2026-03-25 18:57:50.000000000,True,207,False,2026-03-25 21:13:07.771692442,2026-03-26 15:34:37.009474874,2.254936581233889,20.613058187465,0.0,0.0,True,False,False,
848243,102,API Integrations,Endpoint Timeout,P3,2025-09-10 01:22:45.000000000,True,210,True,2025-09-10 05:46:44.059951332,2025-09-12 06:46:07.217719750,4.39973887537,53.38950492215278,1.0,1.0,False,False,False,
848244,172,Fulfilment & Logistics,Inventory Mismatch,P3,2025-06-28 13:08:29.000000000,True,209,False,2025-06-28 16:53:33.950329918,2025-06-29 17:55:12.900096911,3.751375091643889,28.778861138030837,0.0,1.0,False,False,False,
848245,117,API Integrations,Endpoint Timeout,P3,2025-12-20 06:41:45.000000000,True,211,False,2025-12-20 08:01:29.793321574,2025-12-20 18:28:43.793685520,1.329109255992778,11.782998245977778,0.0,0.0,False,False,False,
848246,108,Notifications,Email Delivery Failure,P2,2025-08-28 20:57:55.000000000,True,218,False,2025-08-28 22:59:38.247491140,2025-08-29 07:09:01.591192619,2.0286798586500003,10.185164220171943,1.0,1.0,False,False,False,
848247,193,Notifications,SMS Gateway Drag,P2,2025-07-04 03:24:36.000000000,True,218,False,2025-07-04 05:17:50.032021459,2025-07-04 12:54:47.271409757,1.8872311170719445,9.50313094715472,1.0,1.0,False,False,False,
848248,114,API Integrations,Webhook Failures,P2,2026-02-03 17:29:50.000000000,True,205,False,2026-02-03 18:50:39.372872964,2026-02-04 19:32:20.877218218,1.3470480202677777,26.041910338393887,1.0,1.0,True,False,False,
848249,137,Fulfilment & Logistics,Inventory Mismatch,P2,2026-02-11 15:42:50.000000000,True,216,False,2026-02-11 16:50:55.645240815,2026-02-11 22:44:49.498502279,1.1349014557819443,7.033194028410833,1.0,0.0,False,False,False,
848250,146,Notifications,Webhook Retries,P3,2025-11-11 10:49:17.000000000,True,218,False,2025-11-11 14:15:54.200770228,2025-11-12 03:06:12.042113183,3.4436668806188893,16.281956142550833,0.0,0.0,False,False,False,1.0
848251,164,API Integrations,Authentication Error,P2,2025-09-30 14:02:59.000000000,True,201,False,2025-09-30 15:31:18.691376794,2025-10-01 21:00:42.688309209,1.4721364935538888,30.962135641446945,1.0,1.0,False,False,False,0.58
848252,120,Notifications,Webhook Retries,P4,2025-01-28 20:03:39.000000000,True,220,False,2025-01-29 03:44:27.102477963,2025-01-30 11:09:13.444045579,7.680028466100833,39.092901123771945,0.0,0.0,False,False,False,
848253,122,Payments & Checkout,3DS Authentication,P3,2025-03-15 20:43:44.000000000,True,207,False,2025-03-15 23:18:47.822185209,2025-03-17 01:30:23.667185170,2.5843950514469443,28.777685329213888,0.0,1.0,True,False,False,
848254,145,Fulfilment & Logistics,Label Generation,P4,2025-12-01 17:40:44.000000000,True,206,False,2025-12-01 23:49:09.049117644,2025-12-03 05:05:58.827548997,6.140291421567778,35.42078543027694,0.0,0.0,False,False,False,
848255,193,Account Access,User Permissions,P4,2025-02-14 17:15:40.000000000,True,212,False,2025-02-14 20:39:54.825778876,2025-02-15 19:14:04.671489440,3.4041182719100003,25.97351985817778,0.0,0.0,False,False,False,
848256,173,API Integrations,Rate Limiting,P3,2025-01-22 11:46:42.000000000,True,205,False,2025-01-22 14:01:30.719919814,2025-01-24 05:52:36.285788457,2.2468666443927776,42.09841271901583,0.0,1.0,False,False,False,
848257,211,Account Access,User Permissions,P3,2025-01-07 20:49:54.000000000,True,212,False,2025-01-07 22:39:58.813759708,2025-01-08 09:54:15.461080126,1.8346704888077776,13.072628077812777,0.0,0.0,False,False,False,
848258,105,Payments & Checkout,Refund Processing,P3,2025-11-14 12:19:28.000000000,True,207,False,2025-11-14 14:40:00.083435435,2025-11-16 03:53:38.321423172,2.3422453987319445,39.56953372865889,0.0,1.0,True,False,False,0.19
848259,122,API Integrations,Authentication Error,P3,2025-02-25 15:45:39.000000000,True,214,False,2025-02-25 18:02:25.619105001,2025-02-27 04:02:02.301232557,2.2796164180558334,36.27313923126584,0.0,1.0,False,False,False,
848260,177,Fulfilment & Logistics,Tracking Updates,P3,2025-06-05 07:58:24.000000000,True,216,False,2025-06-05 09:54:59.604944426,2025-06-06 05:08:12.229800739,1.9432235956738888,21.163397166871945,0.0,0.0,False,False,False,
848261,168,Fulfilment & Logistics,Label Generation,P2,2025-07-22 03:03:33.000000000,True,210,False,2025-07-22 05:15:43.832761245,2025-07-22 16:40:47.667976430,2.203009100345833,13.620741104563889,1.0,1.0,False,False,False,0.63
848262,135,Account Access,Password Reset,P4,2025-06-08 17:29:34.000000000,True,202,False,2025-06-09 02:10:01.908798264,2025-06-10 17:57:51.762527232,8.67441911062889,48.47160070200889,0.0,1.0,False,False,False,
848263,195,Payments & Checkout,Card Declines,P4,2026-02-13 02:28:33.000000000,True,201,True,2026-02-13 12:57:37.392567812,2026-02-17 13:40:57.471957805,10.48455349105889,107.20679776605694,0.0,1.0,True,False,False,
848264,110,Notifications,Template Syntax Error,P3,2025-09-04 14:13:06.000000000,True,218,False,2025-09-04 16:25:51.122859687,2025-09-05 03:57:29.377406582,2.212534127690833,13.73982705738389,0.0,0.0,False,False,False,
848265,196,Fulfilment & Logistics,Carrier Sync Failure,P3,2025-03-29 02:08:15.000000000,True,217,True,2025-03-29 06:34:19.287078625,2025-03-31 00:27:10.769284540,4.434524188506945,46.31549146792778,1.0,1.0,False,False,False,
848266,111,Notifications,Webhook Retries,P3,2026-06-21 12:56:31.000000000,True,218,False,2026-06-21 15:58:13.299671400,2026-06-22 03:03:32.680008037,3.028416575388889,14.117133335565834,0.0,0.0,False,False,False,
848267,150,Notifications,Template Syntax Error,P3,2026-02-02 11:11:41.000000000,True,218,False,2026-02-02 13:56:03.017090228,2026-02-03 05:39:02.142398898,2.7394491917300003,18.45587288858277,0.0,0.0,False,False,False,
848268,192,API Integrations,Authentication Error,P3,2026-01-27 14:08:09.000000000,True,214,False,2026-01-27 16:08:37.893637479,2026-01-28 21:11:31.947082380,2.008026010410833,31.05637418955,0.0,1.0,False,False,False,
848269,102,Payments & Checkout,Payout Delays,P2,2026-05-24 17:13:41.000000000,True,202,True,2026-05-24 18:29:43.985674138,2026-05-25 15:38:37.124061963,1.2674960205938888,22.415590017211944,1.0,1.0,False,False,False,
848270,175,Fulfilment & Logistics,Tracking Updates,P3,2025-02-18 11:35:52.000000000,True,209,False,2025-02-18 15:16:45.866373145,2025-02-19 23:53:20.092601503,3.681629548095833,36.29113683375083,0.0,1.0,False,False,False,
848271,112,Fulfilment & Logistics,Inventory Mismatch,P4,2026-05-18 02:04:49.000000000,True,216,False,2026-05-18 07:45:16.010312406,2026-05-19 11:28:47.900404645,5.674169531223889,33.39969455684583,0.0,0.0,False,False,False,
848272,166,Account Access,Password Reset,P4,2025-11-17 13:14:28.000000000,True,212,False,2025-11-17 16:31:20.044731695,2025-11-18 10:16:17.666751436,3.281123536581944,21.03046298651,0.0,0.0,False,False,False,
848273,130,Payments & Checkout,Refund Processing,P1,2025-03-09 22:09:56.000000000,True,204,False,2025-03-09 22:51:47.609630494,2025-03-10 04:23:27.516787233,0.697669341803889,6.225421329786944,1.0,1.0,False,False,False,
848274,110,API Integrations,Rate Limiting,P2,2025-05-19 06:10:38.000000000,True,201,False,2025-05-19 08:06:05.747586826,2025-05-20 19:19:41.162619634,1.9243743296738889,37.15087850545389,1.0,1.0,True,False,False,
848275,205,API Integrations,Rate Limiting,P2,2025-01-18 09:54:19.000000000,True,205,False,2025-01-18 11:17:12.351670360,2025-01-19 08:38:28.863101586,1.3814865751,22.73607308377389,1.0,1.0,False,False,False,
848276,209,Fulfilment & Logistics,Inventory Mismatch,P2,2025-10-25 22:57:18.000000000,True,208,False,2025-10-26 00:40:12.215604187,2025-10-26 18:15:37.406454505,1.7150598900519445,19.305390681806948,1.0,1.0,False,False,False,
848277,141,Payments & Checkout,Refund Processing,P3,2025-07-23 02:42:33.000000000,True,202,True,2025-07-23 08:26:27.956610062,2025-07-25 09:08:29.307030315,5.7319323916838885,54.43230750842083,1.0,1.0,False,False,False,
848278,112,Fulfilment & Logistics,Tracking Updates,P3,2025-12-15 04:53:20.000000000,True,209,False,2025-12-15 07:37:37.964216135,2025-12-16 09:04:50.655193143,2.738323393370833,28.191848664761945,0.0,1.0,False,False,False,
848279,198,Payments & Checkout,Refund Processing,P1,2025-06-23 16:18:38.000000000,True,207,False,2025-06-23 16:44:36.965836289,2025-06-23 20:39:40.907585525,0.4330460656358333,4.350807662645833,1.0,1.0,False,False,False,
848280,151,API Integrations,Authentication Error,P3,2025-08-14 20:34:07.000000000,True,201,False,2025-08-14 23:00:32.412558758,2025-08-16 23:28:05.646545112,2.440392377432778,50.899624040308886,0.0,1.0,False,False,False,
848281,131,API Integrations,Endpoint Timeout,P2,2026-02-24 03:35:28.000000000,True,211,False,2026-02-24 04:09:02.999430652,2026-02-24 15:18:30.398312005,0.55972206407,11.717332864445837,0.0,1.0,False,False,False,
848282,112,Payments & Checkout,3DS Authentication,P3,2026-03-30 13:22:21.000000000,True,204,False,2026-03-30 16:02:22.087868146,2026-04-01 13:56:54.568375526,2.666968852262778,48.57599121542389,0.0,1.0,True,False,False,
848283,124,Notifications,Template Syntax Error,P2,2026-03-28 07:59:33.000000000,True,220,False,2026-03-28 09:07:53.542847150,2026-03-28 14:57:46.911088810,1.1390396797638889,6.970530858002778,1.0,0.0,False,False,False,0.85
848284,188,Notifications,SMS Gateway Drag,P3,2025-12-24 00:36:32.000000000,True,220,False,2025-12-24 03:30:24.265904187,2025-12-24 18:53:18.733793643,2.897851640051944,18.279648276011944,0.0,0.0,False,False,False,
848285,170,Fulfilment & Logistics,Tracking Updates,P4,2026-05-17 05:01:08.000000000,True,209,False,2026-05-17 11:37:18.301621018,2026-05-19 19:39:57.504302560,6.602861561393889,62.64708452848889,0.0,1.0,False,False,False,
848286,180,API Integrations,Webhook Failures,P3,2026-05-06 09:54:20.000000000,True,205,False,2026-05-06 12:03:35.137760513,2026-05-07 18:19:21.620777284,2.154204933475833,32.41711688257889,0.0,1.0,False,False,False,
848287,145,Notifications,Template Syntax Error,P3,2025-08-13 00:04:47.000000000,True,218,False,2025-08-13 02:37:31.441848604,2025-08-13 18:08:30.223667562,2.5456782912788887,18.062006574322776,0.0,0.0,False,False,False,
848288,196,API Integrations,Endpoint Timeout,P4,2025-07-01 17:23:33.000000000,True,201,False,2025-07-02 00:11:16.438945041,2025-07-04 19:27:05.410697166,6.795399706955834,74.05900297143499,0.0,1.0,True,False,False,0.48
848289,168,Notifications,Webhook Retries,P2,2025-05-01 21:42:27.000000000,True,218,False,2025-05-01 23:17:35.157554286,2025-05-02 05:30:26.324381408,1.585599320635,7.79981232816889,1.0,0.0,False,False,False,
848290,195,Notifications,Template Syntax Error,P2,2025-08-31 22:00:05.000000000,True,220,False,2025-08-31 22:46:48.609943251,2025-09-01 03:41:44.749750779,0.7787805397919444,5.694374930771945,0.0,0.0,False,False,False,
848291,114,API Integrations,Endpoint Timeout,P4,2026-04-01 06:04:05.000000000,True,214,False,2026-04-01 10:20:00.571483786,2026-04-03 19:49:16.618959788,4.265436523273888,61.75322748883,0.0,1.0,True,False,False,
848292,144,Notifications,Webhook Retries,P2,2025-02-17 10:53:01.000000000,True,218,False,2025-02-17 12:32:32.609525813,2025-02-17 20:02:39.577138426,1.6587804238369444,9.160715871785,1.0,1.0,False,False,False,
848293,105,Payments & Checkout,Card Declines,P3,2026-04-02 11:56:16.000000000,True,217,False,2026-04-02 14:39:37.322877595,2026-04-04 16:17:17.539749908,2.722589688220833,52.35042770830778,0.0,1.0,False,False,False,
848294,178,Notifications,Webhook Retries,P3,2026-05-23 12:11:18.000000000,True,220,False,2026-05-23 15:44:28.801754506,2026-05-24 01:09:47.442737528,3.5530004873627776,12.974845204868888,0.0,0.0,False,False,False,
848295,117,Account Access,2FA Reset,P1,2026-05-25 08:46:25.000000000,True,213,False,2026-05-25 09:04:32.605342612,2026-05-25 10:10:12.799271042,0.30211259517,1.3966109086227778,1.0,0.0,False,False,False,
848296,132,API Integrations,Authentication Error,P2,2026-03-27 20:21:41.000000000,True,211,False,2026-03-27 20:55:57.510145120,2026-03-28 07:32:30.665701892,0.5712528180888888,11.18046269497,0.0,1.0,False,False,False,
848297,173,Notifications,Webhook Retries,P4,2026-02-11 18:42:11.000000000,True,220,False,2026-02-12 02:25:20.629777935,2026-02-13 05:26:27.576817856,7.719341604981944,34.73793800496,0.0,0.0,False,False,False,0.87
848298,122,Notifications,SMS Gateway Drag,P4,2026-03-27 12:17:33.000000000,True,203,True,2026-03-27 20:43:46.510823265,2026-03-29 08:26:04.260958987,8.437086339795833,44.14201693305194,0.0,0.0,False,False,False,
848299,189,Fulfilment & Logistics,Label Generation,P4,2025-12-14 20:45:13.000000000,True,210,False,2025-12-15 05:33:04.996940249,2025-12-17 03:35:46.699467083,8.797776927846945,54.84269429641194,0.0,1.0,False,False,False,
